timestamp,temperature,humidity(%),latency(ms),throughput(bytes/sec),packet_loss(%),rssi(dBm)
2025-05-13 | 09:31:32,30.3,66.1,0.31982421875,0.054,0.0,-59
2025-05-13 | 09:31:36,30.3,66.4,0.316162109375,0.054,0.0,-58
2025-05-13 | 09:31:40,30.3,66.4,0.315185546875,0.054,0.0,-60
2025-05-13 | 09:31:44,30.3,66.3,0.318359375,0.054,0.0,-61
2025-05-13 | 09:31:45,30.3,66.4,0.262939453125,0.054,0.0,-59
2025-05-13 | 09:31:55,30.3,66.3,0.245849609375,0.054,0.0,-60
2025-05-13 | 09:31:57,30.3,66.3,0.2138671875,0.054,0.0,-60
2025-05-13 | 09:32:00,30.3,66.4,0.318115234375,0.054,0.0,-60
2025-05-13 | 09:32:02,30.3,66.5,0.34765625,0.054,0.0,-58
2025-05-13 | 09:32:04,30.3,66.4,0.22119140625,0.054,0.0,-60
2025-05-13 | 09:32:06,30.3,66.3,0.23974609375,0.054,0.0,-60
2025-05-13 | 09:32:09,30.3,66.4,0.31787109375,0.054,0.0,-60
2025-05-13 | 09:32:11,30.3,66.4,0.284912109375,0.054,0.0,-60
2025-05-13 | 09:32:12,30.3,66.4,0.267333984375,0.054,0.0,-60
2025-05-13 | 09:32:15,30.3,66.4,0.458740234375,0.054,0.0,-59
2025-05-13 | 09:32:16,30.3,66.4,0.271728515625,0.054,0.0,-59
2025-05-13 | 09:32:19,30.3,66.3,0.40478515625,0.054,0.0,-60
2025-05-13 | 09:32:20,30.3,66.4,0.2421875,0.054,0.0,-59
2025-05-13 | 09:32:24,30.3,66.5,0.284423828125,0.054,0.0,-60
2025-05-13 | 09:32:26,30.3,66.3,0.1650390625,0.054,0.0,-60
2025-05-13 | 09:32:27,30.3,66.4,0.1689453125,0.054,0.0,-61
2025-05-13 | 09:32:29,30.3,66.4,0.16845703125,0.054,0.0,-59
2025-05-13 | 09:32:31,30.3,66.4,0.33203125,0.054,0.0,-59
2025-05-13 | 09:32:33,30.3,66.4,0.328369140625,0.054,0.0,-59
2025-05-13 | 09:32:37,30.3,66.3,0.3125,0.054,0.0,-59
2025-05-13 | 09:32:39,30.3,66.4,0.3154296875,0.054,0.0,-61
2025-05-13 | 09:32:43,30.3,66.4,0.236572265625,0.054,0.0,-59
2025-05-13 | 09:32:47,30.3,66.4,0.3125,0.054,0.0,-60
2025-05-13 | 09:32:49,30.3,66.4,0.323974609375,0.054,0.0,-59
2025-05-13 | 09:32:53,30.3,66.3,0.2587890625,0.054,0.0,-58
2025-05-13 | 09:32:55,30.3,66.3,0.2685546875,0.054,0.0,-59
2025-05-13 | 09:32:58,30.3,66.1,0.41748046875,0.054,0.0,-59
2025-05-13 | 09:33:00,30.3,66.3,0.31884765625,0.054,0.0,-59
2025-05-13 | 09:33:02,30.3,66.1,0.224853515625,0.054,0.0,-59
2025-05-13 | 09:33:04,30.3,66.2,0.500732421875,0.054,0.0,-60
2025-05-13 | 09:33:05,30.3,66.2,0.17626953125,0.054,0.0,-58
2025-05-13 | 09:33:08,30.3,66.2,0.315185546875,0.054,0.0,-59
2025-05-13 | 09:33:10,30.3,66.2,0.346923828125,0.054,0.0,-60
2025-05-13 | 09:33:14,30.3,66.2,0.314208984375,0.054,0.0,-60
2025-05-13 | 09:33:16,30.3,66.2,0.25439453125,0.054,0.0,-60
2025-05-13 | 09:33:18,30.3,66.2,0.163330078125,0.054,0.0,-60
2025-05-13 | 09:33:22,30.3,66.4,0.20068359375,0.054,0.0,-59
2025-05-13 | 09:33:25,30.3,66.3,0.245849609375,0.054,0.0,-58
2025-05-13 | 09:33:26,30.3,66.3,0.330078125,0.054,0.0,-59
2025-05-13 | 09:33:29,30.3,66.1,0.22509765625,0.054,0.0,-59
2025-05-13 | 09:33:33,30.3,66.3,0.257080078125,0.054,0.0,-60
2025-05-13 | 09:33:36,30.3,66.1,0.314697265625,0.054,0.0,-59
2025-05-13 | 09:33:38,30.3,66.2,0.366943359375,0.054,0.0,-59
2025-05-13 | 09:33:40,30.3,66.1,0.28759765625,0.054,0.0,-59
2025-05-13 | 09:33:42,30.3,66.2,0.241943359375,0.054,0.0,-60
2025-05-13 | 09:33:46,30.3,66.1,0.24169921875,0.054,0.0,-60
2025-05-13 | 09:33:50,30.3,66.1,0.344970703125,0.054,0.0,-59
2025-05-13 | 09:33:52,30.3,66.2,0.23974609375,0.054,0.0,-60
2025-05-13 | 09:33:57,30.3,66.1,0.314697265625,0.054,0.0,-60
2025-05-13 | 09:34:01,30.4,66.1,0.3388671875,0.054,0.0,-58
2025-05-13 | 09:34:03,30.4,66.0,0.241455078125,0.054,0.0,-59
2025-05-13 | 09:34:05,30.4,66.1,0.27685546875,0.054,0.0,-59
2025-05-13 | 09:34:07,30.3,65.8,0.307373046875,0.054,0.0,-60
2025-05-13 | 09:34:09,30.4,65.9,0.28271484375,0.054,0.0,-60
2025-05-13 | 09:34:11,30.4,65.9,0.239990234375,0.054,0.0,-60
2025-05-13 | 09:34:14,30.4,66.0,0.311279296875,0.054,0.0,-60
2025-05-13 | 09:34:17,30.4,66.0,0.244873046875,0.054,0.0,-59
2025-05-13 | 09:34:19,30.4,66.0,0.232177734375,0.054,0.0,-58
2025-05-13 | 09:34:21,30.4,66.0,0.376708984375,0.054,0.0,-60
2025-05-13 | 09:34:23,30.4,66.0,0.23388671875,0.054,0.0,-59
2025-05-13 | 09:34:26,30.4,66.0,0.4501953125,0.054,0.0,-59
2025-05-13 | 09:34:28,30.4,66.0,0.24267578125,0.054,0.0,-59
2025-05-13 | 09:34:30,30.4,65.9,0.37255859375,0.054,0.0,-60
2025-05-13 | 09:34:32,30.4,66.0,0.24951171875,0.054,0.0,-60
2025-05-13 | 09:34:34,30.4,66.0,0.261474609375,0.054,0.0,-59
2025-05-13 | 09:34:36,30.4,65.9,0.2783203125,0.054,0.0,-60
2025-05-13 | 09:34:38,30.4,66.0,0.22607421875,0.054,0.0,-59
2025-05-13 | 09:34:40,30.4,66.0,0.238037109375,0.054,0.0,-59
2025-05-13 | 09:34:43,30.4,66.0,0.251220703125,0.054,0.0,-58
2025-05-13 | 09:34:45,30.4,66.0,0.26025390625,0.054,0.0,-59
2025-05-13 | 09:34:48,30.4,66.0,0.321044921875,0.054,0.0,-59
2025-05-13 | 09:34:52,30.4,66.0,0.166748046875,0.054,0.0,-59
2025-05-13 | 09:34:54,30.4,65.9,0.159423828125,0.054,0.0,-59
2025-05-13 | 09:34:57,30.4,66.0,0.30126953125,0.054,0.0,-59
2025-05-13 | 09:34:58,30.4,66.0,0.195068359375,0.054,0.0,-60
2025-05-13 | 09:35:01,30.4,65.9,0.2392578125,0.054,0.0,-59
2025-05-13 | 09:35:05,30.4,66.0,0.3564453125,0.054,0.0,-61
2025-05-13 | 09:35:07,30.4,65.8,0.328369140625,0.054,0.0,-60
2025-05-13 | 09:35:09,30.4,65.9,0.281005859375,0.054,0.0,-59
2025-05-13 | 09:35:12,30.4,65.9,0.25830078125,0.054,0.0,-60
2025-05-13 | 09:35:14,30.4,66.0,0.237548828125,0.054,0.0,-59
2025-05-13 | 09:35:18,30.4,66.0,0.28125,0.054,0.0,-59
2025-05-13 | 09:35:22,30.4,66.0,0.239501953125,0.054,0.0,-59
2025-05-13 | 09:35:26,30.4,65.8,0.240966796875,0.054,0.0,-58
2025-05-13 | 09:35:29,30.4,65.8,0.3212890625,0.054,0.0,-60
2025-05-13 | 09:35:31,30.4,65.7,0.322265625,0.054,0.0,-60
2025-05-13 | 09:35:33,30.4,65.8,0.315185546875,0.054,0.0,-60
2025-05-13 | 09:35:35,30.4,65.9,0.28076171875,0.054,0.0,-59
2025-05-13 | 09:35:37,30.4,65.8,0.240478515625,0.054,0.0,-60
2025-05-13 | 09:35:39,30.4,65.8,0.28125,0.054,0.0,-60
2025-05-13 | 09:35:41,30.4,65.8,0.2822265625,0.054,0.0,-60
2025-05-13 | 09:35:43,30.4,65.7,0.437744140625,0.054,0.0,-60
2025-05-13 | 09:35:46,30.4,65.8,0.304443359375,0.054,0.0,-59
2025-05-13 | 09:35:48,30.4,65.8,0.218994140625,0.054,0.0,-60
2025-05-13 | 09:35:50,30.4,65.8,0.238525390625,0.054,0.0,-59
2025-05-13 | 09:35:52,30.4,65.9,0.28564453125,0.054,0.0,-59
2025-05-13 | 09:35:54,30.4,65.8,0.23486328125,0.054,0.0,-60
2025-05-13 | 09:35:56,30.4,66.0,0.29638671875,0.054,0.0,-59
2025-05-13 | 09:35:59,30.4,65.9,0.312255859375,0.054,0.0,-60
2025-05-13 | 09:36:01,30.4,66.0,0.435546875,0.054,0.0,-60
2025-05-13 | 09:36:03,30.3,65.9,0.314697265625,0.054,0.0,-59
2025-05-13 | 09:36:07,30.4,65.8,0.3173828125,0.054,0.0,-59
2025-05-13 | 09:36:09,30.4,65.8,0.2373046875,0.054,0.0,-59
2025-05-13 | 09:36:11,30.4,65.8,0.26220703125,0.054,0.0,-59
2025-05-13 | 09:36:14,30.4,65.8,0.3125,0.054,0.0,-59
2025-05-13 | 09:36:18,30.4,65.9,0.313720703125,0.054,0.0,-60
2025-05-13 | 09:36:20,30.3,65.9,0.17626953125,0.054,0.0,-59
2025-05-13 | 09:36:22,30.4,66.0,0.1630859375,0.054,0.0,-61
2025-05-13 | 09:36:23,30.4,65.8,0.124755859375,0.054,0.0,-60
2025-05-13 | 09:36:26,30.4,65.8,0.332275390625,0.054,0.0,-59
2025-05-13 | 09:36:28,30.4,66.0,0.3291015625,0.054,0.0,-59
2025-05-13 | 09:36:31,30.3,66.0,0.314453125,0.054,0.0,-61
2025-05-13 | 09:36:32,30.4,65.9,0.32373046875,0.054,0.0,-58
2025-05-13 | 09:36:34,30.4,65.9,0.328125,0.054,0.0,-60
2025-05-13 | 09:36:36,30.4,65.9,0.376953125,0.054,0.0,-60
2025-05-13 | 09:36:38,30.4,65.9,0.2724609375,0.054,0.0,-60
2025-05-13 | 09:36:40,30.4,65.9,0.324462890625,0.054,0.0,-59
2025-05-13 | 09:36:42,30.4,66.0,0.331787109375,0.054,0.0,-59
2025-05-13 | 09:36:53,30.4,65.8,0.305419921875,0.054,0.0,-59
2025-05-13 | 09:36:55,30.4,65.8,0.3291015625,0.054,0.0,-61
2025-05-13 | 09:36:57,30.4,65.8,0.3603515625,0.054,0.0,-60
2025-05-13 | 09:36:59,30.4,65.9,0.35498046875,0.054,0.0,-60
2025-05-13 | 09:37:01,30.4,65.9,0.406982421875,0.054,0.0,-60
2025-05-13 | 09:37:03,30.4,65.9,0.3330078125,0.054,0.0,-59
2025-05-13 | 09:37:05,30.4,65.8,0.32421875,0.054,0.0,-60
2025-05-13 | 09:37:07,30.4,66.0,0.302490234375,0.054,0.0,-60
2025-05-13 | 09:37:10,30.4,65.8,0.22412109375,0.054,0.0,-59
2025-05-13 | 09:37:12,30.4,65.8,0.223388671875,0.054,0.0,-59
2025-05-13 | 09:37:14,30.4,65.8,0.25341796875,0.054,0.0,-59
2025-05-13 | 09:37:16,30.4,65.8,0.25341796875,0.054,0.0,-60
2025-05-13 | 09:37:18,30.4,65.8,0.21923828125,0.054,0.0,-60
2025-05-13 | 09:37:20,30.4,65.8,0.22412109375,0.054,0.0,-60
2025-05-13 | 09:37:22,30.4,65.9,0.220458984375,0.054,0.0,-60
2025-05-13 | 09:37:24,30.4,65.7,0.237060546875,0.054,0.0,-60
2025-05-13 | 09:37:27,30.4,65.8,0.23486328125,0.054,0.0,-60
2025-05-13 | 09:37:29,30.4,65.9,0.25,0.054,0.0,-59
2025-05-13 | 09:37:31,30.4,65.9,0.248046875,0.054,0.0,-61
2025-05-13 | 09:37:33,30.4,65.9,0.293701171875,0.054,0.0,-60
2025-05-13 | 09:37:35,30.4,65.9,0.270263671875,0.054,0.0,-60
2025-05-13 | 09:37:37,30.4,65.8,0.251220703125,0.054,0.0,-60
2025-05-13 | 09:37:39,30.4,65.9,0.249267578125,0.054,0.0,-59
2025-05-13 | 09:37:41,30.4,65.9,0.185302734375,0.054,0.0,-60
2025-05-13 | 09:37:43,30.4,65.9,0.26416015625,0.054,0.0,-60
2025-05-13 | 09:37:45,30.4,65.9,0.197509765625,0.054,0.0,-61
2025-05-13 | 09:37:47,30.4,65.7,0.459228515625,0.054,0.0,-60
2025-05-13 | 09:37:50,30.4,65.8,0.258056640625,0.054,0.0,-60
2025-05-13 | 09:37:52,30.4,65.8,0.119873046875,0.054,0.0,-60
2025-05-13 | 09:37:54,30.4,65.8,0.12451171875,0.054,0.0,-60
2025-05-13 | 09:37:56,30.4,65.7,0.123291015625,0.054,0.0,-61
2025-05-13 | 09:37:58,30.4,65.7,0.21142578125,0.054,0.0,-61
2025-05-13 | 09:38:00,30.4,65.8,0.23291015625,0.054,0.0,-61
2025-05-13 | 09:38:02,30.4,65.9,0.318115234375,0.054,0.0,-61
2025-05-13 | 09:38:04,30.4,65.7,0.26953125,0.054,0.0,-61
2025-05-13 | 09:38:06,30.5,65.8,0.517822265625,0.054,0.0,-61
2025-05-13 | 09:38:08,30.5,65.8,0.177734375,0.054,0.0,-60
2025-05-13 | 09:38:11,30.4,65.7,0.271240234375,0.054,0.0,-60
2025-05-13 | 09:38:12,30.4,65.8,0.3251953125,0.054,0.0,-60
2025-05-13 | 09:38:17,30.4,65.8,0.232666015625,0.054,0.0,-60
2025-05-13 | 09:38:20,30.4,65.8,0.317626953125,0.054,0.0,-60
2025-05-13 | 09:38:21,30.4,65.8,0.266845703125,0.054,0.0,-59
2025-05-13 | 09:38:24,30.4,65.7,0.309326171875,0.054,0.0,-59
2025-05-13 | 09:38:25,30.4,65.7,0.366455078125,0.054,0.0,-59
2025-05-13 | 09:38:29,30.4,65.9,0.271240234375,0.054,0.0,-60
2025-05-13 | 09:38:30,30.4,65.7,0.323974609375,0.054,0.0,-60
2025-05-13 | 09:38:32,30.4,65.8,0.315185546875,0.054,0.0,-60
2025-05-13 | 09:38:34,30.4,65.7,0.264404296875,0.054,0.0,-60
2025-05-13 | 09:38:37,30.4,65.8,0.31591796875,0.054,0.0,-60
2025-05-13 | 09:38:39,30.4,65.7,0.369384765625,0.054,0.0,-59
2025-05-13 | 09:38:41,30.4,65.7,0.287353515625,0.054,0.0,-60
2025-05-13 | 09:38:43,30.4,65.8,0.316650390625,0.054,0.0,-61
2025-05-13 | 09:38:45,30.4,65.8,0.228515625,0.054,0.0,-61
2025-05-13 | 09:38:47,30.4,65.7,0.359375,0.054,0.0,-60
2025-05-13 | 09:38:50,30.4,65.7,0.311279296875,0.054,0.0,-59
2025-05-13 | 09:38:52,30.4,65.6,0.323486328125,0.054,0.0,-59
2025-05-13 | 09:38:54,30.4,65.8,0.312255859375,0.054,0.0,-60
2025-05-13 | 09:38:56,30.4,65.8,0.3115234375,0.054,0.0,-60
2025-05-13 | 09:38:58,30.4,65.8,0.433349609375,0.054,0.0,-59
2025-05-13 | 09:39:00,30.4,65.7,0.232421875,0.054,0.0,-59
2025-05-13 | 09:39:02,30.4,65.8,0.257080078125,0.054,0.0,-58
2025-05-13 | 09:39:04,30.4,65.8,0.314208984375,0.054,0.0,-59
2025-05-13 | 09:39:07,30.5,65.6,0.238525390625,0.054,0.0,-59
2025-05-13 | 09:39:09,30.5,65.7,0.2353515625,0.054,0.0,-60
2025-05-13 | 09:39:11,30.5,65.7,0.22314453125,0.054,0.0,-59
2025-05-13 | 09:39:14,30.4,65.8,0.3271484375,0.054,0.0,-59
2025-05-13 | 09:39:16,30.5,65.8,0.369873046875,0.054,0.0,-60
2025-05-13 | 09:39:18,30.4,65.8,0.298095703125,0.054,0.0,-60
2025-05-13 | 09:39:20,30.4,65.8,0.29638671875,0.054,0.0,-60
2025-05-13 | 09:39:22,30.5,65.8,0.19580078125,0.054,0.0,-58
2025-05-13 | 09:39:25,30.4,65.7,0.164306640625,0.054,0.0,-60
2025-05-13 | 09:39:27,30.4,65.7,0.3251953125,0.054,0.0,-59
2025-05-13 | 09:39:30,30.5,65.8,0.3134765625,0.054,0.0,-60
2025-05-13 | 09:39:49,30.4,65.7,0.307861328125,0.054,0.0,-59
2025-05-13 | 09:39:51,30.4,65.6,0.265625,0.054,0.0,-59
2025-05-13 | 09:39:54,30.4,65.7,0.31689453125,0.054,0.0,-59
2025-05-13 | 09:39:56,30.4,65.7,0.31396484375,0.054,0.0,-59
2025-05-13 | 09:39:58,30.4,65.7,0.318115234375,0.054,0.0,-60
2025-05-13 | 09:40:00,30.4,65.7,0.317138671875,0.054,0.0,-61
2025-05-13 | 09:40:02,30.4,65.7,0.316162109375,0.054,0.0,-59
2025-05-13 | 09:40:06,30.4,65.8,0.31982421875,0.054,0.0,-59
2025-05-13 | 09:40:10,30.4,65.7,0.315185546875,0.054,0.0,-60
2025-05-13 | 09:40:22,30.4,65.8,0.361572265625,0.054,0.0,-59
2025-05-13 | 09:40:24,30.4,65.7,0.3349609375,0.054,0.0,-60
2025-05-13 | 09:40:26,30.4,65.8,0.254638671875,0.054,0.0,-60
2025-05-13 | 09:40:29,30.5,65.7,0.19775390625,0.054,0.0,-61
2025-05-13 | 09:40:31,30.4,65.7,0.30517578125,0.054,0.0,-60
2025-05-13 | 09:40:33,30.4,65.8,0.2470703125,0.054,0.0,-61
2025-05-13 | 09:40:36,30.4,65.8,0.27587890625,0.054,0.0,-61
2025-05-13 | 09:40:38,30.4,65.7,0.2861328125,0.054,0.0,-60
2025-05-13 | 09:40:40,30.4,65.9,0.316650390625,0.054,0.0,-60
2025-05-13 | 09:40:45,30.4,65.7,0.283935546875,0.054,0.0,-60
2025-05-13 | 09:40:47,30.4,65.8,0.243408203125,0.054,0.0,-61
2025-05-13 | 09:40:49,30.4,65.8,0.281494140625,0.054,0.0,-60
2025-05-13 | 09:40:51,30.4,65.8,0.283203125,0.054,0.0,-61
2025-05-13 | 09:40:53,30.4,65.9,0.196044921875,0.054,0.0,-61
2025-05-13 | 09:40:55,30.4,65.8,0.1591796875,0.054,0.0,-60
2025-05-13 | 09:40:58,30.4,65.9,0.162353515625,0.054,0.0,-60
2025-05-13 | 09:41:00,30.4,65.8,0.235107421875,0.054,0.0,-59
2025-05-13 | 09:41:02,30.4,65.7,0.317626953125,0.054,0.0,-60
2025-05-13 | 09:41:04,30.4,65.8,0.315185546875,0.054,0.0,-61
2025-05-13 | 09:41:06,30.4,65.9,0.3193359375,0.054,0.0,-59
2025-05-13 | 09:41:08,30.4,65.8,0.2197265625,0.054,0.0,-60
2025-05-13 | 09:41:13,30.4,66.0,0.314208984375,0.054,0.0,-59
2025-05-13 | 09:41:16,30.4,65.8,0.341796875,0.054,0.0,-59
2025-05-13 | 09:41:18,30.4,65.8,0.33447265625,0.054,0.0,-60
2025-05-13 | 09:41:20,30.4,65.9,0.335205078125,0.054,0.0,-59
2025-05-13 | 09:41:22,30.4,65.8,0.234619140625,0.054,0.0,-59
2025-05-13 | 09:41:24,30.4,65.8,0.22998046875,0.054,0.0,-58
2025-05-13 | 09:41:26,30.4,65.9,0.32275390625,0.054,0.0,-60
2025-05-13 | 09:41:29,30.4,65.8,0.307861328125,0.054,0.0,-59
2025-05-13 | 09:41:31,30.4,65.9,0.525634765625,0.054,0.0,-60
2025-05-13 | 09:41:33,30.4,65.8,0.361083984375,0.054,0.0,-59
2025-05-13 | 09:41:35,30.4,65.8,0.248046875,0.054,0.0,-59
2025-05-13 | 09:41:37,30.4,65.9,0.2900390625,0.054,0.0,-58
2025-05-13 | 09:41:39,30.4,65.9,0.263916015625,0.054,0.0,-58
2025-05-13 | 09:41:41,30.4,65.9,0.23583984375,0.054,0.0,-59
2025-05-13 | 09:41:43,30.4,65.8,0.24560546875,0.054,0.0,-60
2025-05-13 | 09:41:45,30.4,65.9,0.22802734375,0.054,0.0,-59
2025-05-13 | 09:41:47,30.4,65.8,0.265380859375,0.054,0.0,-58
2025-05-13 | 09:41:50,30.4,65.8,0.242919921875,0.054,0.0,-60
2025-05-13 | 09:41:52,30.4,65.8,0.314208984375,0.054,0.0,-58
2025-05-13 | 09:41:54,30.4,65.7,0.21044921875,0.054,0.0,-59
2025-05-13 | 09:41:56,30.3,65.8,0.22509765625,0.054,0.0,-59
2025-05-13 | 09:41:58,30.4,65.7,0.21923828125,0.054,0.0,-59
2025-05-13 | 09:42:00,30.4,65.8,0.277587890625,0.054,0.0,-59
2025-05-13 | 09:42:10,30.4,65.9,0.2861328125,0.054,0.0,-59
2025-05-13 | 09:42:12,30.4,65.8,0.44677734375,0.054,0.0,-60
2025-05-13 | 09:42:14,30.4,66.0,0.234130859375,0.054,0.0,-60
2025-05-13 | 09:42:16,30.4,65.9,0.221435546875,0.054,0.0,-60
2025-05-13 | 09:42:18,30.4,65.9,0.2490234375,0.054,0.0,-59
2025-05-13 | 09:42:21,30.4,65.9,0.28173828125,0.054,0.0,-58
2025-05-13 | 09:42:23,30.4,66.0,0.313720703125,0.054,0.0,-59
2025-05-13 | 09:42:24,30.4,65.9,0.224365234375,0.054,0.0,-59
2025-05-13 | 09:42:26,30.4,65.8,0.119140625,0.054,0.0,-59
2025-05-13 | 09:42:32,30.4,66.0,0.318603515625,0.054,0.0,-58
2025-05-13 | 09:42:34,30.4,65.9,0.295166015625,0.054,0.0,-59
2025-05-13 | 09:42:42,30.4,66.0,0.37841796875,0.054,0.0,-59
2025-05-13 | 09:42:44,30.4,65.9,0.239013671875,0.054,0.0,-60
2025-05-13 | 09:42:47,30.4,65.9,0.356201171875,0.054,0.0,-60
2025-05-13 | 09:42:51,30.4,66.0,0.319091796875,0.054,0.0,-60
2025-05-13 | 09:42:55,30.4,65.9,0.258544921875,0.054,0.0,-60
2025-05-13 | 09:42:57,30.4,65.9,0.23876953125,0.054,0.0,-60
2025-05-13 | 09:42:59,30.4,65.8,0.22265625,0.054,0.0,-59
2025-05-13 | 09:43:01,30.4,65.9,0.31298828125,0.054,0.0,-60
2025-05-13 | 09:43:07,30.4,65.9,0.32958984375,0.054,0.0,-60
2025-05-13 | 09:43:11,30.4,65.8,0.253173828125,0.054,0.0,-59
2025-05-13 | 09:43:14,30.4,65.8,0.328369140625,0.054,0.0,-60
2025-05-13 | 09:43:16,30.4,65.8,0.28369140625,0.054,0.0,-59
2025-05-13 | 09:43:18,30.4,65.8,0.241455078125,0.054,0.0,-59
2025-05-13 | 09:43:20,30.4,65.6,0.262939453125,0.054,0.0,-60
2025-05-13 | 09:43:22,30.4,65.8,0.283935546875,0.054,0.0,-59
2025-05-13 | 09:43:24,30.4,65.8,0.2392578125,0.054,0.0,-60
2025-05-13 | 09:43:27,30.5,65.7,0.318115234375,0.054,0.0,-60
2025-05-13 | 09:43:30,30.4,65.9,0.30029296875,0.054,0.0,-59
2025-05-13 | 09:43:32,30.4,65.8,0.33203125,0.054,0.0,-59
2025-05-13 | 09:43:34,30.4,65.8,0.327880859375,0.054,0.0,-59
2025-05-13 | 09:43:36,30.4,65.8,0.32421875,0.054,0.0,-60
2025-05-13 | 09:43:38,30.4,65.9,0.293212890625,0.054,0.0,-59
2025-05-13 | 09:43:40,30.4,65.8,0.331787109375,0.054,0.0,-60
2025-05-13 | 09:43:43,30.5,65.8,0.301513671875,0.054,0.0,-59
2025-05-13 | 09:43:44,30.5,65.9,0.3154296875,0.054,0.0,-60
2025-05-13 | 09:43:46,30.4,65.9,0.33154296875,0.054,0.0,-60
2025-05-13 | 09:43:49,30.5,65.9,0.320556640625,0.054,0.0,-59
2025-05-13 | 09:43:51,30.4,65.8,0.319091796875,0.054,0.0,-60
2025-05-13 | 09:43:53,30.4,65.7,0.242431640625,0.054,0.0,-60
2025-05-13 | 09:43:54,30.4,65.9,0.250244140625,0.054,0.0,-59
2025-05-13 | 09:43:59,30.5,65.7,0.166259765625,0.054,0.0,-61
2025-05-13 | 09:44:01,30.5,65.8,0.24658203125,0.054,0.0,-60
2025-05-13 | 09:44:03,30.5,65.9,0.232421875,0.054,0.0,-60
2025-05-13 | 09:44:05,30.5,65.7,0.4453125,0.054,0.0,-60
2025-05-13 | 09:44:07,30.4,65.8,0.217041015625,0.054,0.0,-60
2025-05-13 | 09:44:09,30.4,65.7,0.224609375,0.054,0.0,-59
2025-05-13 | 09:44:11,30.4,65.7,0.316650390625,0.054,0.0,-60
2025-05-13 | 09:44:13,30.5,65.7,0.316162109375,0.054,0.0,-60
2025-05-13 | 09:44:15,30.5,65.9,0.2880859375,0.054,0.0,-60
2025-05-13 | 09:44:17,30.4,65.8,0.5390625,0.054,0.0,-59
2025-05-13 | 09:44:19,30.5,65.9,0.235595703125,0.054,0.0,-60
2025-05-13 | 09:44:22,30.5,65.8,0.383056640625,0.054,0.0,-60
2025-05-13 | 09:44:24,30.5,65.7,0.31298828125,0.054,0.0,-60
2025-05-13 | 09:44:26,30.5,65.7,0.322265625,0.054,0.0,-59
2025-05-13 | 09:44:31,30.5,65.7,0.2412109375,0.054,0.0,-60
2025-05-13 | 09:44:33,30.5,65.7,0.232666015625,0.054,0.0,-60
2025-05-13 | 09:44:35,30.5,65.7,0.255859375,0.054,0.0,-60
2025-05-13 | 09:44:37,30.5,65.7,0.26318359375,0.054,0.0,-60
2025-05-13 | 09:44:39,30.5,65.7,0.2275390625,0.054,0.0,-60
2025-05-13 | 09:44:41,30.5,65.7,0.23291015625,0.054,0.0,-60
2025-05-13 | 09:44:43,30.5,65.8,0.225341796875,0.054,0.0,-59
2025-05-13 | 09:44:48,30.5,65.9,0.2353515625,0.054,0.0,-60
2025-05-13 | 09:44:50,30.5,65.8,0.2607421875,0.054,0.0,-59
2025-05-13 | 09:44:52,30.5,65.7,0.24853515625,0.054,0.0,-60
2025-05-13 | 09:44:54,30.4,65.8,0.26953125,0.054,0.0,-59
2025-05-13 | 09:44:56,30.5,65.9,0.248291015625,0.054,0.0,-60
2025-05-13 | 09:44:58,30.5,65.8,0.192626953125,0.054,0.0,-59
2025-05-13 | 09:45:00,30.4,65.7,0.2294921875,0.054,0.0,-59
2025-05-13 | 09:45:02,30.5,65.9,0.246826171875,0.054,0.0,-60
2025-05-13 | 09:45:04,30.5,65.8,0.21875,0.054,0.0,-58
2025-05-13 | 09:45:07,30.5,65.7,0.23828125,0.054,0.0,-59
2025-05-13 | 09:45:11,30.5,65.8,0.315673828125,0.054,0.0,-60
2025-05-13 | 09:45:16,30.5,65.7,0.315185546875,0.054,0.0,-59
2025-05-13 | 09:45:20,30.5,65.6,0.31298828125,0.054,0.0,-59
2025-05-13 | 09:45:23,30.5,65.8,0.237548828125,0.054,0.0,-60
2025-05-13 | 09:45:25,30.5,65.7,0.2705078125,0.054,0.0,-60
2025-05-13 | 09:45:28,30.5,65.8,0.162109375,0.054,0.0,-60
2025-05-13 | 09:45:33,30.5,65.6,0.501220703125,0.054,0.0,-60
2025-05-13 | 09:45:37,30.5,65.7,0.3154296875,0.054,0.0,-60
2025-05-13 | 09:45:39,30.5,65.7,0.32763671875,0.054,0.0,-60
2025-05-13 | 09:45:41,30.4,65.7,0.285888671875,0.054,0.0,-59
2025-05-13 | 09:45:42,30.5,65.7,0.237548828125,0.054,0.0,-60
2025-05-13 | 09:45:44,30.5,65.6,0.2509765625,0.054,0.0,-58
2025-05-13 | 09:45:46,30.5,65.8,0.261474609375,0.054,0.0,-59
2025-05-13 | 09:45:48,30.4,65.7,0.237060546875,0.054,0.0,-60
2025-05-13 | 09:45:50,30.5,65.7,0.41748046875,0.054,0.0,-60
2025-05-13 | 09:45:53,30.5,65.7,0.219970703125,0.054,0.0,-60
2025-05-13 | 09:45:55,30.5,65.7,0.221435546875,0.054,0.0,-60
2025-05-13 | 09:45:56,30.5,65.6,0.269287109375,0.054,0.0,-58
2025-05-13 | 09:46:00,30.5,65.8,0.309814453125,0.054,0.0,-60
2025-05-13 | 09:46:04,30.5,65.6,0.31396484375,0.054,0.0,-60
